,name,token,type,exchange,ticksize
33882,SHREECEM19NOV19000PE,19860226,PE,NFO,0.05
33883,SHREECEM19NOV19000CE,19859970,CE,NFO,0.05
33884,SHREECEM19NOV18750PE,19859714,PE,NFO,0.05
33885,SHREECEM19NOV18750CE,19859458,CE,NFO,0.05
33886,SHREECEM19NOV18500PE,19859202,PE,NFO,0.05
33887,SHREECEM19NOV18500CE,19858946,CE,NFO,0.05
33888,CIMMCO,129338884,EQ,BSE,0.05
33889,CILSEC,135892228,EQ,BSE,0.01
33890,ANSHNCO,131095300,EQ,BSE,0.01
33891,790MMFSL20,244719876,EQ,BSE,0.01
33892,790LTIFCL20,244721668,EQ,BSE,0.01
33893,135267SF21A,244197124,EQ,BSE,0.01
33894,TATACHEM19SEP760PE,23396866,PE,NFO,0.05
33895,SHREECEM19NOV18250PE,19858690,PE,NFO,0.05
33896,SHREECEM19NOV18250CE,19858434,CE,NFO,0.05
33897,SHREECEM19NOV18000PE,19858178,PE,NFO,0.05
33898,SHREECEM19NOV18000CE,19857922,CE,NFO,0.05
33899,SHREECEM19NOV17750PE,19857666,PE,NFO,0.05
33900,SHREECEM19NOV17750CE,19857410,CE,NFO,0.05
33901,SHREECEM19NOV17500PE,19857154,PE,NFO,0.05
33902,SHREECEM19NOV17500CE,19856898,CE,NFO,0.05
33903,SHREECEM19NOV17250PE,19856642,PE,NFO,0.05
33904,SHREECEM19NOV17250CE,19856386,CE,NFO,0.05
33905,SHREECEM19NOV17000PE,19856130,PE,NFO,0.05
33906,SHREECEM19NOV17000CE,19854850,CE,NFO,0.05
33907,SHREECEM19NOV16750PE,19854594,PE,NFO,0.05
33908,SHREECEM19NOV16750CE,19852290,CE,NFO,0.05
33909,SHREECEM19NOV16500PE,19852034,PE,NFO,0.05
33910,SHREECEM19NOV16500CE,19850498,CE,NFO,0.05
33911,SHREECEM19NOV16250PE,19850242,PE,NFO,0.05
33912,SHREECEM19NOV16250CE,19849986,CE,NFO,0.05
33913,SHREECEM19NOV16000PE,19849730,PE,NFO,0.05
33914,SHREECEM19NOV16000CE,19849474,CE,NFO,0.05
33915,SHREECEM19NOV15750PE,19849218,PE,NFO,0.05
33916,SHREECEM19NOV15750CE,19845378,CE,NFO,0.05
33917,SHREECEM19NOV15500PE,19845122,PE,NFO,0.05
33918,SHREECEM19NOV15500CE,19844866,CE,NFO,0.05
33919,SIEMENS19OCT980PE,24888834,PE,NFO,0.05
33920,SIEMENS19OCT980CE,24888578,CE,NFO,0.05
33921,SIEMENS19OCT960PE,24888322,PE,NFO,0.05
33922,SIEMENS19OCT960CE,24888066,CE,NFO,0.05
33923,SIEMENS19OCT940CE,24887554,CE,NFO,0.05
33924,SIEMENS19OCT920PE,24887298,PE,NFO,0.05
33925,SIEMENS19OCT920CE,24887042,CE,NFO,0.05
33926,SIEMENS19OCT900PE,24886786,PE,NFO,0.05
33927,SHREECEM19NOV15250PE,19844610,PE,NFO,0.05
33928,SHREECEM19NOV15250CE,19844354,CE,NFO,0.05
33929,SHREECEM19NOV15000PE,19844098,PE,NFO,0.05
33930,SHREECEM19NOV15000CE,19843842,CE,NFO,0.05
33931,SHREECEM19DEC23500PE,22370818,PE,NFO,0.05
33932,SHREECEM19DEC23500CE,22370562,CE,NFO,0.05
33933,SHREECEM19DEC23250PE,22370306,PE,NFO,0.05
33934,SHREECEM19DEC23250CE,22366722,CE,NFO,0.05
33935,SHREECEM19DEC23000PE,22366466,PE,NFO,0.05
33936,SHREECEM19DEC23000CE,22366210,CE,NFO,0.05
33937,SHREECEM19DEC22750PE,22365954,PE,NFO,0.05
33938,SHREECEM19DEC22750CE,22365698,CE,NFO,0.05
33939,SHREECEM19DEC22500PE,22365442,PE,NFO,0.05
33940,SHREECEM19DEC22500CE,22365186,CE,NFO,0.05
33941,SHREECEM19DEC22250PE,22364930,PE,NFO,0.05
33942,SHREECEM19DEC22250CE,22364674,CE,NFO,0.05
33943,CALCOM,132412420,EQ,BSE,0.05
33944,CADILAHC,136274180,EQ,BSE,0.05
33945,759GOI29-ML-FL,112668932,EQ,BSE,0.25
33946,12OAPL22A,245255684,EQ,BSE,0.01
33947,12OAPL22,244925444,EQ,BSE,0.01
33948,TATAGLOBAL19SEP200CE,23560194,CE,NFO,0.05
33949,SHREECEM19DEC22000PE,22364418,PE,NFO,0.05
33950,SHREECEM19DEC22000CE,22364162,CE,NFO,0.05
33951,SHREECEM19DEC21750PE,22363906,PE,NFO,0.05
33952,SHREECEM19DEC21750CE,22363650,CE,NFO,0.05
33953,SHREECEM19DEC21500PE,22363394,PE,NFO,0.05
33954,SHREECEM19DEC21500CE,22363138,CE,NFO,0.05
33955,SHREECEM19DEC21250PE,22362882,PE,NFO,0.05
33956,SHREECEM19DEC21250CE,22362626,CE,NFO,0.05
33957,SHREECEM19DEC21000PE,22362370,PE,NFO,0.05
33958,SHREECEM19DEC21000CE,22362114,CE,NFO,0.05
33959,SHREECEM19DEC20750PE,22361858,PE,NFO,0.05
33960,SHREECEM19DEC20750CE,22361602,CE,NFO,0.05
33961,SHREECEM19DEC20500PE,22361346,PE,NFO,0.05
33962,SHREECEM19DEC20500CE,22361090,CE,NFO,0.05
33963,SHREECEM19DEC20250PE,22360834,PE,NFO,0.05
33964,SHREECEM19DEC20250CE,22360578,CE,NFO,0.05
33965,SHREECEM19DEC20000PE,22360322,PE,NFO,0.05
33966,SHREECEM19DEC20000CE,22360066,CE,NFO,0.05
33967,SHREECEM19DEC19750PE,22359810,PE,NFO,0.05
33968,SHREECEM19DEC19750CE,22359554,CE,NFO,0.05
33969,SHREECEM19DEC19500PE,22359298,PE,NFO,0.05
33970,SHREECEM19DEC19500CE,22359042,CE,NFO,0.05
33971,SHREECEM19DEC19250PE,22358786,PE,NFO,0.05
33972,SHREECEM19DEC19250CE,22358530,CE,NFO,0.05
33973,SHREECEM19DEC19000PE,22358274,PE,NFO,0.05
33974,SHREECEM19DEC19000CE,22358018,CE,NFO,0.05
33975,SHREECEM19DEC18750PE,22357762,PE,NFO,0.05
33976,SHREECEM19DEC18750CE,22357506,CE,NFO,0.05
33977,SHREECEM19DEC18500PE,22357250,PE,NFO,0.05
33978,SHREECEM19DEC18500CE,22356994,CE,NFO,0.05
33979,SHREECEM19DEC18250PE,22356738,PE,NFO,0.05
33980,SHREECEM19DEC18250CE,22356482,CE,NFO,0.05
33981,SHREECEM19DEC18000PE,22356226,PE,NFO,0.05
33982,SHREECEM19DEC18000CE,22355970,CE,NFO,0.05
33983,SHREECEM19DEC17750PE,22355714,PE,NFO,0.05
33984,SHREECEM19DEC17750CE,22355458,CE,NFO,0.05
33985,SHREECEM19DEC17500PE,22355202,PE,NFO,0.05
33986,SHREECEM19DEC17500CE,22354946,CE,NFO,0.05
33987,SHREECEM19DEC17250PE,22354690,PE,NFO,0.05
33988,SHREECEM19DEC17250CE,22354434,CE,NFO,0.05
33989,SHREECEM19DEC17000PE,22354178,PE,NFO,0.05
33990,SHREECEM19DEC17000CE,22353922,CE,NFO,0.05
33991,SHREECEM19DEC16750PE,22353666,PE,NFO,0.05
33992,SHREECEM19DEC16750CE,22353410,CE,NFO,0.05
33993,SHREECEM19DEC16500PE,22353154,PE,NFO,0.05
33994,SHREECEM19DEC16500CE,22352898,CE,NFO,0.05
33995,SHREECEM19DEC16250PE,22352642,PE,NFO,0.05
33996,SHREECEM19DEC16250CE,22352386,CE,NFO,0.05
33997,SHREECEM19DEC16000PE,22352130,PE,NFO,0.05
33998,TATAGLOBAL19SEP195PE,23559938,PE,NFO,0.05
33999,765LTIFL22,244952580,EQ,BSE,0.01
34000,716GOI2023,204838660,EQ,BSE,0.25
34001,10HCL21,244196100,EQ,BSE,0.01
34002,10AVHFIL25C,245272068,EQ,BSE,0.01
34003,10AVHFIL25A,245162244,EQ,BSE,0.01
34004,TATAGLOBAL19NOV330PE,20166402,PE,NFO,0.05
34005,SHREECEM19DEC16000CE,22351874,CE,NFO,0.05
34006,SHREECEM19DEC15750PE,22351618,PE,NFO,0.05
34007,SHREECEM19DEC15750CE,22351362,CE,NFO,0.05
34008,SHREECEM19DEC15500PE,22351106,PE,NFO,0.05
34009,SHREECEM19DEC15500CE,22350850,CE,NFO,0.05
34010,SHREECEM19DEC15250PE,22350594,PE,NFO,0.05
34011,SHREECEM19DEC15250CE,22350338,CE,NFO,0.05
34012,SHREECEM19DEC15000PE,22350082,PE,NFO,0.05
34013,SHREECEM19DEC15000CE,22349826,CE,NFO,0.05
34014,SBIN19OCT360PE,24755714,PE,NFO,0.05
34015,SBIN19OCT360CE,24755458,CE,NFO,0.05
34016,SBIN19OCT355PE,24755202,PE,NFO,0.05
34017,SBIN19OCT355CE,24754946,CE,NFO,0.05
34018,SBIN19OCT350PE,24754690,PE,NFO,0.05
34019,SBIN19OCT350CE,24754434,CE,NFO,0.05
34020,SBIN19OCT345PE,24754178,PE,NFO,0.05
34021,SBIN19OCT345CE,24753922,CE,NFO,0.05
34022,SBIN19OCT340PE,24753666,PE,NFO,0.05
34023,SBIN19OCT340CE,24753410,CE,NFO,0.05
34024,SBIN19OCT335PE,24753154,PE,NFO,0.05
34025,SBIN19OCT335CE,24752898,CE,NFO,0.05
34026,SBIN19OCT330PE,24752642,PE,NFO,0.05
34027,SBIN19OCT330CE,24752386,CE,NFO,0.05
34028,SBIN19OCT325PE,24752130,PE,NFO,0.05
34029,SBIN19OCT325CE,24751874,CE,NFO,0.05
34030,SBIN19OCT320PE,24751618,PE,NFO,0.05
34031,SBIN19OCT320CE,24751362,CE,NFO,0.05
34032,SBIN19OCT315PE,24751106,PE,NFO,0.05
34033,SBIN19OCT315CE,24749314,CE,NFO,0.05
34034,SBIN19OCT310PE,24749058,PE,NFO,0.05
34035,SBIN19OCT310CE,24734722,CE,NFO,0.05
34036,SBIN19OCT305PE,24734466,PE,NFO,0.05
34037,SBIN19OCT305CE,24729602,CE,NFO,0.05
34038,SBIN19OCT300PE,24729346,PE,NFO,0.05
34039,SBIN19OCT300CE,24729090,CE,NFO,0.05
34040,SBIN19OCT295PE,24728834,PE,NFO,0.05
34041,SBIN19OCT295CE,24728578,CE,NFO,0.05
34042,SBIN19OCT290PE,24728322,PE,NFO,0.05
34043,SBIN19OCT290CE,24728066,CE,NFO,0.05
34044,SBIN19OCT285PE,24727810,PE,NFO,0.05
34045,SBIN19OCT285CE,24727554,CE,NFO,0.05
34046,SBIN19OCT280PE,24727298,PE,NFO,0.05
34047,SBIN19OCT280CE,24727042,CE,NFO,0.05
34048,SBIN19OCT275PE,24726786,PE,NFO,0.05
34049,SBIN19OCT275CE,24726530,CE,NFO,0.05
34050,SBIN19OCT270PE,24726274,PE,NFO,0.05
34051,SBIN19OCT270CE,24726018,CE,NFO,0.05
34052,SBIN19OCT265PE,24725762,PE,NFO,0.05
34053,SBIN19OCT265CE,24725506,CE,NFO,0.05
34054,SBIN19OCT260PE,24722178,PE,NFO,0.05
34055,SBIN19OCT260CE,24721922,CE,NFO,0.05
34056,SBIN19OCT255PE,24721666,PE,NFO,0.05
34057,SBIN19OCT255CE,24721410,CE,NFO,0.05
34058,SSPDL,135890180,EQ,BSE,0.05
34059,3803IIFLW19,244288772,EQ,BSE,0.01
34060,364TB311019,205843460,EQ,BSE,0.05
34061,364TB310120,205847300,EQ,BSE,0.05
34062,SUNPHARMA19NOV340PE,20034562,PE,NFO,0.05
34063,SUNPHARMA19NOV340CE,20034306,CE,NFO,0.05
34064,SBIN19OCT250PE,24721154,PE,NFO,0.05
34065,SBIN19OCT250CE,24720898,CE,NFO,0.05
34066,SBIN19OCT245PE,24720642,PE,NFO,0.05
34067,SBIN19OCT245CE,24720386,CE,NFO,0.05
34068,SBIN19OCT240PE,24720130,PE,NFO,0.05
34069,SBIN19OCT240CE,24719874,CE,NFO,0.05
34070,SBIN19OCT235PE,10031362,PE,NFO,0.05
34071,SBIN19OCT235CE,10031106,CE,NFO,0.05
34072,SBIN19OCT230PE,10030850,PE,NFO,0.05
34073,SBIN19OCT230CE,10030594,CE,NFO,0.05
34074,SBIN19OCT225PE,10714370,PE,NFO,0.05
34075,SBIN19OCT225CE,10714114,CE,NFO,0.05
34076,SBIN19OCT220PE,10713858,PE,NFO,0.05
34077,SBIN19OCT220CE,10713090,CE,NFO,0.05
34078,SBIN19NOV375PE,19836674,PE,NFO,0.05
34079,SBIN19NOV375CE,19836418,CE,NFO,0.05
34080,SBIN19NOV370PE,19836162,PE,NFO,0.05
34081,SBIN19NOV370CE,19834626,CE,NFO,0.05
34082,SBIN19NOV365PE,19834370,PE,NFO,0.05
34083,SBIN19NOV365CE,19834114,CE,NFO,0.05
34084,SBIN19NOV360PE,19833858,PE,NFO,0.05
34085,SBIN19NOV360CE,19833602,CE,NFO,0.05
34086,SBIN19NOV355PE,19833346,PE,NFO,0.05
34087,SBIN19NOV355CE,19833090,CE,NFO,0.05
34088,SBIN19NOV350PE,19832834,PE,NFO,0.05
34089,SBIN19NOV350CE,19832578,CE,NFO,0.05
34090,SBIN19NOV345PE,19832322,PE,NFO,0.05
34091,SBIN19NOV345CE,19832066,CE,NFO,0.05
34092,SBIN19NOV340PE,19831810,PE,NFO,0.05
34093,SBIN19NOV340CE,19831554,CE,NFO,0.05
34094,SBIN19NOV335PE,19831298,PE,NFO,0.05
34095,SBIN19NOV335CE,19831042,CE,NFO,0.05
34096,SBIN19NOV330PE,19830786,PE,NFO,0.05
34097,SBIN19NOV330CE,19830530,CE,NFO,0.05
34098,SBIN19NOV325PE,19830274,PE,NFO,0.05
34099,SBIN19NOV325CE,19830018,CE,NFO,0.05
34100,SBIN19NOV320PE,19829762,PE,NFO,0.05
34101,SBIN19NOV320CE,19829506,CE,NFO,0.05
34102,SBIN19NOV315PE,19829250,PE,NFO,0.05
34103,SBIN19NOV315CE,19828994,CE,NFO,0.05
34104,SBIN19NOV310PE,19828738,PE,NFO,0.05
34105,SBIN19NOV310CE,19828482,CE,NFO,0.05
34106,SBIN19NOV305PE,19828226,PE,NFO,0.05
34107,SBIN19NOV305CE,19827970,CE,NFO,0.05
34108,SBIN19NOV300PE,19827714,PE,NFO,0.05
34109,SBIN19NOV300CE,19827458,CE,NFO,0.05
34110,SBIN19NOV295PE,19827202,PE,NFO,0.05
34111,SBIN19NOV295CE,19826946,CE,NFO,0.05
34112,SBIN19NOV290PE,19826690,PE,NFO,0.05
34113,SBIN19NOV290CE,19826434,CE,NFO,0.05
34114,SBIN19NOV285PE,19826178,PE,NFO,0.05
34115,SBIN19NOV285CE,19825922,CE,NFO,0.05
34116,SBIN19NOV280PE,19825666,PE,NFO,0.05
34117,DWITIYA,137883652,EQ,BSE,0.01
34118,BANCOINDIA,128009988,EQ,BSE,0.05
34119,865HDFC2020,243908356,EQ,BSE,0.01
34120,SRF19OCT2250PE,24930306,PE,NFO,0.05
34121,SBIN19NOV275CE,19824898,CE,NFO,0.05
34122,SBIN19NOV270PE,19824642,PE,NFO,0.05
34123,SBIN19NOV270CE,19824386,CE,NFO,0.05
34124,SBIN19NOV265PE,19824130,PE,NFO,0.05
34125,SBIN19NOV265CE,19823874,CE,NFO,0.05
34126,SBIN19NOV260PE,19823618,PE,NFO,0.05
34127,SBIN19NOV260CE,19822594,CE,NFO,0.05
34128,SBIN19NOV255PE,19822338,PE,NFO,0.05
34129,SBIN19NOV255CE,19822082,CE,NFO,0.05
34130,SBIN19NOV250PE,19821826,PE,NFO,0.05
34131,SBIN19NOV250CE,19819010,CE,NFO,0.05
34132,SBIN19NOV245PE,19818754,PE,NFO,0.05
34133,SBIN19NOV245CE,19818498,CE,NFO,0.05
34134,SBIN19NOV240PE,19818242,PE,NFO,0.05
34135,SBIN19NOV240CE,19815682,CE,NFO,0.05
34136,SBIN19NOV235PE,19815426,PE,NFO,0.05
34137,SBIN19NOV235CE,19815170,CE,NFO,0.05
34138,SBIN19NOV230PE,19814914,PE,NFO,0.05
34139,SBIN19NOV230CE,19814658,CE,NFO,0.05
34140,SBIN19NOV225PE,19814402,PE,NFO,0.05
34141,SBIN19NOV225CE,19814146,CE,NFO,0.05
34142,SBIN19NOV220PE,19813890,PE,NFO,0.05
34143,SBIN19NOV220CE,19813634,CE,NFO,0.05
34144,SBIN19DEC375PE,22345986,PE,NFO,0.05
34145,SBIN19DEC375CE,22345730,CE,NFO,0.05
34146,SBIN19DEC370PE,22345474,PE,NFO,0.05
34147,SBIN19DEC370CE,22345218,CE,NFO,0.05
34148,SBIN19DEC365PE,22344962,PE,NFO,0.05
34149,SBIN19DEC365CE,22344706,CE,NFO,0.05
34150,SBIN19DEC360PE,22344450,PE,NFO,0.05
34151,SBIN19DEC360CE,22344194,CE,NFO,0.05
34152,SBIN19DEC355PE,22343938,PE,NFO,0.05
34153,SBIN19DEC355CE,22343682,CE,NFO,0.05
34154,SBIN19DEC350PE,22343426,PE,NFO,0.05
34155,SBIN19DEC350CE,22343170,CE,NFO,0.05
34156,SBIN19DEC345PE,22323714,PE,NFO,0.05
34157,SBIN19DEC345CE,22323458,CE,NFO,0.05
34158,SBIN19DEC340PE,22323202,PE,NFO,0.05
34159,SBIN19DEC340CE,22322946,CE,NFO,0.05
34160,SBIN19DEC335PE,22317826,PE,NFO,0.05
34161,SBIN19DEC335CE,22317570,CE,NFO,0.05
34162,SBIN19DEC330PE,22317314,PE,NFO,0.05
34163,SBIN19DEC330CE,22317058,CE,NFO,0.05
34164,SHREECEM19OCT24500PE,24879618,PE,NFO,0.05
34165,SHREECEM19OCT24500CE,24879362,CE,NFO,0.05
34166,SHREECEM19OCT24250PE,24879106,PE,NFO,0.05
34167,SHREECEM19OCT24250CE,24878850,CE,NFO,0.05
34168,SHREECEM19OCT24000PE,24827138,PE,NFO,0.05
34169,SBIN19DEC325PE,22316802,PE,NFO,0.05
34170,SBIN19DEC325CE,22316546,CE,NFO,0.05
34171,SBIN19DEC320PE,22316290,PE,NFO,0.05
34172,SBIN19DEC320CE,22316034,CE,NFO,0.05
34173,SBIN19DEC315PE,22315778,PE,NFO,0.05
34174,SBIN19DEC315CE,22315522,CE,NFO,0.05
34175,SBIN19DEC310PE,22315266,PE,NFO,0.05
34176,SBIN19DEC310CE,22315010,CE,NFO,0.05
34177,SBIN19DEC305PE,22314754,PE,NFO,0.05
34178,BAYERCROP,129608964,EQ,BSE,0.05
34179,BATLIBOI,133633028,EQ,BSE,0.01
34180,ACIL7SEP18A,245313540,EQ,BSE,0.01
34181,SUNTV19OCT350PE,25083394,PE,NFO,0.05
34182,SUNTV19OCT350CE,25083138,CE,NFO,0.05
34183,SUNTV19OCT340PE,25082882,PE,NFO,0.05
34184,SBIN19DEC305CE,22314498,CE,NFO,0.05
34185,SBIN19DEC300PE,22314242,PE,NFO,0.05
34186,SBIN19DEC300CE,22313986,CE,NFO,0.05
34187,SBIN19DEC295PE,22313730,PE,NFO,0.05
34188,SBIN19DEC295CE,22313474,CE,NFO,0.05
34189,SBIN19DEC290PE,22313218,PE,NFO,0.05
34190,SBIN19DEC290CE,22312962,CE,NFO,0.05
34191,SBIN19DEC285PE,22312706,PE,NFO,0.05
34192,SBIN19DEC285CE,22312450,CE,NFO,0.05
34193,SBIN19DEC280PE,22312194,PE,NFO,0.05
34194,SBIN19DEC280CE,22311938,CE,NFO,0.05
34195,SBIN19DEC275PE,22311682,PE,NFO,0.05
34196,SBIN19DEC275CE,22311426,CE,NFO,0.05
34197,SBIN19DEC270PE,22311170,PE,NFO,0.05
34198,SBIN19DEC270CE,22310914,CE,NFO,0.05
34199,SBIN19DEC265PE,22310658,PE,NFO,0.05
34200,SBIN19DEC265CE,22310402,CE,NFO,0.05
34201,SBIN19DEC260PE,22310146,PE,NFO,0.05
34202,SBIN19DEC260CE,22309890,CE,NFO,0.05
34203,SBIN19DEC255PE,22309634,PE,NFO,0.05
34204,SBIN19DEC255CE,22309378,CE,NFO,0.05
34205,SBIN19DEC250PE,22309122,PE,NFO,0.05
34206,SBIN19DEC250CE,22308866,CE,NFO,0.05
34207,SBIN19DEC245PE,22308610,PE,NFO,0.05
34208,SBIN19DEC245CE,22308354,CE,NFO,0.05
34209,SBIN19DEC240PE,22308098,PE,NFO,0.05
34210,SBIN19DEC240CE,22307842,CE,NFO,0.05
34211,SBIN19DEC235PE,22307586,PE,NFO,0.05
34212,SBIN19DEC235CE,22307330,CE,NFO,0.05
34213,SBIN19DEC230PE,22307074,PE,NFO,0.05
34214,SBIN19DEC230CE,22306818,CE,NFO,0.05
34215,SBIN19DEC225PE,22306562,PE,NFO,0.05
34216,SBIN19DEC225CE,22306306,CE,NFO,0.05
34217,SBIN19DEC220PE,22306050,PE,NFO,0.05
34218,SBIN19DEC220CE,22305794,CE,NFO,0.05
34219,SAIL19OCT63PE,24719618,PE,NFO,0.05
34220,SAIL19OCT63CE,24719362,CE,NFO,0.05
34221,SAIL19OCT62PE,24719106,PE,NFO,0.05
34222,SAIL19OCT62CE,24718850,CE,NFO,0.05
34223,SAIL19OCT61PE,24718594,PE,NFO,0.05
34224,SAIL19OCT61CE,24718338,CE,NFO,0.05
34225,SAIL19OCT60PE,24718082,PE,NFO,0.05
34226,SAIL19OCT60CE,24717826,CE,NFO,0.05
34227,SAIL19OCT59PE,24717570,PE,NFO,0.05
34228,SAIL19OCT59CE,24717314,CE,NFO,0.05
34229,SAIL19OCT58PE,24717058,PE,NFO,0.05
34230,SAIL19OCT58CE,24716802,CE,NFO,0.05
34231,SAIL19OCT57PE,24716546,PE,NFO,0.05
34232,SAIL19OCT57CE,24716290,CE,NFO,0.05
34233,SAIL19OCT56PE,24716034,PE,NFO,0.05
34234,SAIL19OCT56CE,24715778,CE,NFO,0.05
34235,SAIL19OCT55PE,24715522,PE,NFO,0.05
34236,SAIL19OCT55CE,24715266,CE,NFO,0.05
34237,SSLFINANCE,135824644,EQ,BSE,0.01
34238,BRFL,136365572,EQ,BSE,0.01
34239,BANDHANBNK,138535172,EQ,BSE,0.05
34240,15PRLPPL22,242853124,EQ,BSE,0.01
34241,15PIPL22,245112068,EQ,BSE,0.01
34242,SRTRANSFIN19SEP740CE,22984194,CE,NFO,0.05
34243,SRTRANSFIN19SEP720PE,22981890,PE,NFO,0.05
34244,SAIL19OCT54PE,24715010,PE,NFO,0.05
34245,SAIL19OCT54CE,24714754,CE,NFO,0.05
34246,SAIL19OCT53PE,24714498,PE,NFO,0.05
34247,SAIL19OCT53CE,24714242,CE,NFO,0.05
34248,SAIL19OCT52PE,24713986,PE,NFO,0.05
34249,SAIL19OCT52CE,24713730,CE,NFO,0.05
34250,SAIL19OCT51PE,24713474,PE,NFO,0.05
34251,SAIL19OCT51CE,24713218,CE,NFO,0.05
34252,SAIL19OCT50PE,24712962,PE,NFO,0.05
34253,SAIL19OCT28PE,24683522,PE,NFO,0.05
34254,SAIL19OCT28CE,24683266,CE,NFO,0.05
34255,SAIL19OCT27PE,24683010,PE,NFO,0.05
34256,SAIL19OCT27CE,24682754,CE,NFO,0.05
34257,SAIL19OCT26PE,24682498,PE,NFO,0.05
34258,SAIL19OCT26CE,24682242,CE,NFO,0.05
34259,SAIL19OCT25PE,24681986,PE,NFO,0.05
34260,SAIL19OCT25CE,24681730,CE,NFO,0.05
34261,SAIL19OCT24PE,24681474,PE,NFO,0.05
34262,SAIL19OCT24CE,24681218,CE,NFO,0.05
34263,SAIL19OCT23PE,24680962,PE,NFO,0.05
34264,SAIL19OCT23CE,24680706,CE,NFO,0.05
34265,SAIL19OCT22PE,10026498,PE,NFO,0.05
34266,SAIL19OCT22CE,10026242,CE,NFO,0.05
34267,SAIL19OCT21PE,10954754,PE,NFO,0.05
34268,SAIL19OCT21CE,10954498,CE,NFO,0.05
34269,SAIL19OCT20PE,11476738,PE,NFO,0.05
34270,SAIL19OCT20CE,11475458,CE,NFO,0.05
34271,SAIL19NOV51PE,19808770,PE,NFO,0.05
34272,SAIL19NOV51CE,19808514,CE,NFO,0.05
34273,SAIL19NOV50PE,19808258,PE,NFO,0.05
34274,SAIL19NOV50CE,19808002,CE,NFO,0.05
34275,SAIL19NOV49PE,19807746,PE,NFO,0.05
34276,SAIL19NOV49CE,19807490,CE,NFO,0.05
34277,SAIL19NOV48PE,19807234,PE,NFO,0.05
34278,SAIL19NOV48CE,19806978,CE,NFO,0.05
34279,SAIL19NOV47PE,19806722,PE,NFO,0.05
34280,SAIL19NOV47CE,19806466,CE,NFO,0.05
34281,SAIL19NOV46PE,19806210,PE,NFO,0.05
34282,SAIL19NOV46CE,19805954,CE,NFO,0.05
34283,SAIL19NOV45PE,19805186,PE,NFO,0.05
34284,SAIL19NOV45CE,19804930,CE,NFO,0.05
34285,SAIL19NOV44PE,19804674,PE,NFO,0.05
34286,SAIL19NOV44CE,19804418,CE,NFO,0.05
34287,SAIL19NOV43PE,19804162,PE,NFO,0.05
34288,SAIL19NOV43CE,19803906,CE,NFO,0.05
34289,SAIL19NOV42PE,19803650,PE,NFO,0.05
34290,SAIL19NOV42CE,19803394,CE,NFO,0.05
34291,SAIL19NOV41PE,19803138,PE,NFO,0.05
34292,SAIL19NOV41CE,19802882,CE,NFO,0.05
34293,SAIL19NOV40PE,19802626,PE,NFO,0.05
34294,SAIL19NOV40CE,19794178,CE,NFO,0.05
34295,SAIL19NOV39PE,19793922,PE,NFO,0.05
34296,SAIL19NOV39CE,19793666,CE,NFO,0.05
34297,CORPOCO,134844676,EQ,BSE,0.01
34298,9MFL23,239652868,EQ,BSE,0.01
34299,150HDFCL20,244783620,EQ,BSE,0.01
34300,150HDFC20,244821508,EQ,BSE,0.01
34301,14SSFL23,244973572,EQ,BSE,0.01
34302,14SSDPL20,244619268,EQ,BSE,0.01
34303,SRTRANSFIN19OCT1180CE,24991490,CE,NFO,0.05
34304,SRTRANSFIN19OCT1160PE,24991234,PE,NFO,0.05
34305,SAIL19NOV38PE,19775234,PE,NFO,0.05
34306,SAIL19NOV38CE,19774978,CE,NFO,0.05
34307,SAIL19NOV37PE,19771394,PE,NFO,0.05
34308,SAIL19NOV36PE,19770882,PE,NFO,0.05
34309,SAIL19NOV36CE,19770626,CE,NFO,0.05
34310,SAIL19NOV35PE,19769090,PE,NFO,0.05
34311,SAIL19NOV35CE,19768834,CE,NFO,0.05
34312,SAIL19NOV34PE,19768322,PE,NFO,0.05
34313,SAIL19NOV34CE,19765506,CE,NFO,0.05
34314,SAIL19NOV33PE,19765250,PE,NFO,0.05
34315,SAIL19NOV33CE,19764994,CE,NFO,0.05
34316,SAIL19NOV32PE,19764738,PE,NFO,0.05
34317,SAIL19NOV32CE,19764482,CE,NFO,0.05
34318,SAIL19NOV31PE,19764226,PE,NFO,0.05
34319,SAIL19NOV31CE,19763970,CE,NFO,0.05
34320,SAIL19NOV30PE,19763714,PE,NFO,0.05
34321,SAIL19NOV30CE,19763458,CE,NFO,0.05
34322,SAIL19NOV29PE,19763202,PE,NFO,0.05
34323,SAIL19NOV29CE,19761410,CE,NFO,0.05
34324,SAIL19NOV27PE,19760642,PE,NFO,0.05
34325,SAIL19NOV27CE,19760386,CE,NFO,0.05
34326,SAIL19NOV26PE,19760130,PE,NFO,0.05
34327,SAIL19NOV26CE,19759874,CE,NFO,0.05
34328,SAIL19NOV25PE,19759618,PE,NFO,0.05
34329,SAIL19NOV25CE,19759362,CE,NFO,0.05
34330,SAIL19NOV24PE,19759106,PE,NFO,0.05
34331,SAIL19NOV24CE,19758850,CE,NFO,0.05
34332,SAIL19NOV23PE,19757314,PE,NFO,0.05
34333,SAIL19NOV23CE,19757058,CE,NFO,0.05
34334,SAIL19NOV22PE,19756802,PE,NFO,0.05
34335,SAIL19NOV22CE,19756546,CE,NFO,0.05
34336,SAIL19NOV21PE,19756290,PE,NFO,0.05
34337,SAIL19NOV21CE,19756034,CE,NFO,0.05
34338,SAIL19NOV20PE,19753474,PE,NFO,0.05
